41800090;1931173
41800106;20531300
41800107;20639610
41800118;240910
41800129;259288A1
41800134;294293A1
41800139;30250100
41800141;30606000
41800143;31539610
41800149;33031300
41800169;73402760
41800172;80318800
41800178;82033107
41800179;82034442
41800180;820500
41800181;82201200
41800184;82612200
41800185;82612300
41800186;82649600
41800187;836647133
41800188;84226258
41800190;86980031
41800192;87394887
41800193;87803442
41800194;87803445
41800198;907664
41800199;908567
41800418;84428272
41800419;84428273
41800420;84597064
41800421;84283691
41800460;84346773
41800461;87677454
41800462;504127720
41800463;87499049
41800467;85564200
41800468;30410800
41800469;80634900
41800470;86499900
41800471;80270400
41800472;82642100
41800473;80270500
41800476;82642000
41800748;8605139
41900470;FA110020
41900517;00146524
41900678;00152220
41900681;00605618
53200510;589360
53500707;8121533
53502019;8121785
55200003;80865520
55200005;81591720
55200006;81591820
55200007;82301010
55200010;81471800
55200012;172880
55200013;222720
55200015;227360
55200023;641190
55200026;823350
55200027;8279400
55200031;889940
55200033;KG1045
55200040;80740900
55200042;81704700
55200043;ZM531
55200049;83062400
55200052;868931
55200053;113040
55200054;1101800
55200058;80749710
55200062;83813500
55200065;0204401
55200066;02044012
55200067;1695100
55200069;2000301016
55200077;440760
55200078;80705900
55200080;80875000
55200081;80900200
55200084;82425600
55200086;LA9208
55200089;174831
55200092;946086
55200094;GR5013
55200105;171660
55200106;171670
55200107;171680
55200127;83116200
55200128;83116300
55200129;192110
55200131;22833081665700
55200135;203360
55200136;825730
55200139;221610
55200141;641270
55200149;227270
55200150;641163
55200152;30181500
55200153;80249700
55200158;822901
55200160;32838800
55200161;899901992
55200165;80535900
55200167;261040
55200169;201020
55200170;261020
55200171;261890
55200179;200072
55200180;30184800
55200181;411040
55200187;81474200
55200188;81475300
55200190;168020
55200192;196450
55200194;228361
55200197;261050
55200202;81144900
55200203;81397410
55200206;82305810
55200227;869191
55200229;203460
55200232;82794100
55200242;80011000
55200243;868770
55200253;34055600
55200260;87564684
55200261;32844300
55200262;218100
55200263;218111
55200265;31540600
55200266;31540700
55200268;GF205
55200271;130720
55200272;686300
55200274;82793300
55200276;1030404
55200288;30303700
55200290;32547500
55200291;440610
55200292;581771
55200293;641400
55200298;869200
55200299;871600
55200300;889990
55200303;835331592
55200313;583440
55200330;34344400
55200335;8075510
55200339;411090
55200340;83862600
55200344;145370
55200345;34292500
55200347;80100900
55200349;LB8154
55200350;80688900
55200352;82749600
55200356;887283760
55200357;MSR2370
55200364;80703000
55200369;260530
55200370;260980
55200371;30171200
55200375;6954707105
55200383;247160
55200384;247200
55200385;627580
55200387;80702900
55200393;117990
55200401;83122800
55200403;411020
55200404;10200
55200406;32745700
55200408;905250100038
55200414;196450
55200415;262061
55200417;868750
55200418;260960
55200419;80836010
55200421;83441500
55200424;81979700
55200451;216374
55200453;81704900
55200456;80874900
55200457;85677700
55200459;80875000
55200462;34051700
55200464;LB8022
55200469;83822800
55200470;81601610
55200472;83822400
55200473;83954500
55200478;33558700
55200480;654271208
55200481;81835600
55200489;80293100
55200490;32838900
55200494;31752000
55200495;836864481
55200496;836855150
55200503;80907000
55200507;82248700
55200508;82317500
55200517;81673110
55200519;82745600
55200520;836115646
55200532;245790
55200538;171650
55200548;LB8107
55200549;821320
55200550;80789300
55200553;81162100
55200561;83823000
55200562;82419410
55200573;82315100
55200583;81704600
55200584;83674600
55200603;80445900
55200605;80377300
55200606;200540
55200612;34051500
55200617;235000
55200630;836659521
55200631;836659522
55200639;81474600
55200647;135870
55200648;81151010
55200653;82335010
55200654;32730010
55200656;33289400
55200658;32510500
55200662;LB8045
55200665;1030623
55200666;JE6404
55200670;263300
55200673;34055700
55200675;30182000
55200676;81293000
55200679;81292900
55200685;82756100
55200686;82749700
55200691;82695900
55200704;82301110
55200705;83916600
55200707;82733800
55200708;83840900
55200709;82733030
55200710;82316100
55200711;82708700
55200712;31739800
55200714;83916500
55200717;30302500
55200718;
55200720;83840600
55200722;QP7H15
55200727;116470
55200732;820150
55200745;82765300
55200748;81843311
55200752;85194101
55200753;85194201
55200755;JE9097
55200757;8064900
55200766;82305900
55200771;82745500
55200778;34052200
55200779;34056900
55200782;34052000
55200783;34056800
55200784;81884400
55200785;34057100
55200795;81185500
55200796;80560900
55200797;80607800
55200798;84871810
55200799;33057600
55200800;3B80110
55200801;II151760063
55200804;3B7637412
55200807;B51014
55200808;QA-9843
55200809;QA-9842
55200810;QA-1790
55200811;QA-1789
55200812;B763742
55200813;L80408
55200814;L68463
55200815;L76414
55200825;81474401
55200826;81475400
55200828;80990801
55200832;31015500
55200834;30762240
55200835;81823200
55200839;31355810
55200841;80563500
55200843;81195600
55200844;81195700
55200846;80770301
55200848;82711000
55200856;80906700
55200857;80906600
55200859;81915700
55200862;845890
55200869;7169408
55200876;872000
55200880;7139540
55200883;7135072N
55200884;7123770A
55200886;7180147A
55200888;GA366
55200893;247150
55200894;615180
55200895;KG1213
55200896;13032593/6N
55200900;83813600
55200904;83821700
55200907;85602600
55200910;80707500
55200914;12567805/61
55200925;70029600
55200926;70043600
55200927;70029400
55200928;70029500
55200929;70029900
55200930;836129782
55200940;85698300P
55200951;245800
55200955;83062200
55200961;159830
55200964;216590
55200965;244440
55201000;868132Z36
55201001;868132Z40
55201004;822531
55201050;
55201051;80985720
55201061;82221400
55201063;81843611
55201064;81470600
55201074;30211200
55201092;30306900
55201099;80608400
55201100;836338733
55201109;28363767
55201111;42005456
55201113;7001604C1
55201141;81941000
55201144;82065100OR
55201160;83646500
55201163;836655149
55201178;836659523
55201186;84191200
55201187;587030
55201188;32851610
55201197;30994200
55201200;83041000
55201209;80569900
55201210;81058100
55201211;31337300
55201212;80135100
55201213;
55201214;81470500
55201217;81628900
55201218;83812400
55201219;81849200
55201220;81473700
55201221;83904100
55201222;83627900
55201223;166220
55201224;216400
55201225;241330
55201226;246790
55201227;80930600
55201228;0707869
55201229;86350400
55201230;
55201231;80067100
55201232;80075900
55201233;
55201234;CZ187
55201235;81473210
55201236;713994OE
55201237;8366663441MP
55201238;008787
55201240;85027800
55201241;32472100
55201242;33057610
55201243;80654400
55201244;82052500
55201245;85477100
55201246;84225010
55201254;615170
55201269;836666344
55201274;80996120
55201276;8097800
55201277;81343500
55201278;81109500
55201279;808112800
55201280;70031500
55201281;70029200
55201282;80985700
55201283;622170
55201284;245770
55201285;201281
55201286;245750
55201287;245680
55201288;583490
55201289;83289710
55201290;80090100
55201291;83291100
55201292;80350600
55201293;85160900NO
55201294;80796700Z37
55201295;807720000
55201296;80772700
55201297;80666800
55201298;8147200
55201299;81330000
55201300;154261
55201302;192934
55201303;9623
55201304;25061
55201305;26943
55201306;922980192908
55201307;922584300097
55201308;922584304187
55201310;30070400
55201311;82708200
55201312;30014600
55201313;164470
55201314;820490
55201315;246870
55201316;
55201317;83885700
55201318;83886400
55201321;DS720069
55201322;0800412
55201323;0300116
55201324;0800215
55201325;81476200
55201327;836015959
55201330;0981997
55201331;0980180
55201336;2193053
55201337;2300337170
55201338;85026700
55201339;KG5245
55201340;30023900
55201342;301181500
55201343;81325900
55201344;ML25
55201352;83956000
55201353;84876100
55201354;80534100
55201355;80534000
55201356;80456800
55201357;49474
55201358;81857300
55201359;81975100
55201361;86582500
55201365;
55201366;001800
55201367;31789800
55201368;583530
55201369;80256300
55201370;80256200
55201371;647600
55201373;0018-00
55201374;A00023295
55201375;86016500
55201376;86015300
55201377;86016700TZ
55201378;81694400N0R
55201379;1752
55201380;81852100
55201381;30764410
55201382;81699900
55201384;82775400
55500025;
55600006;FAPN6211GNH
55600007;5171627
55600033;84994939
55600043;SK150163
55600044;4475002700
55600045;87435523
55600046;47460887
55600047;42559146
55600048;504011329
55600049;504323112
55600050;47728714
55600051;76082249
55600052;2855125
55600054;87340284
55600055;8602538
55600056;5801558060
55600057;504333094
55600058;504034214
55600059;504034216
55600060;504033395
55600061;13605711
55600062;504034215
55600063;186814A1
55600064;504069039
55600065;42541851
55600066;42550486
55600067;42556616
55600068;4890190
55600069;4894095
55600070;4896329
55600071;504372225
55600072;76082133
55600073;76088563
55600074;84370070
55600075;84422586
55600076;76082250
55600077;8604231
55600078;8605078
55600079;8605079
55600080;87525374
55600081;T103750
55600082;87442965
55600083;87360066
55600084;321446A1
55600085;3003088
55700155;
58100685;0570005455
58100691;87249248
58101435;AHC17300100
58200003;86624900
58200012;87254793
58200013;413517A1
58200014;408385
58200018;87213555
58200023;00407666
58200025;431501A1
58200028;87251590
58200037;381075A1
58200039;86990925
58200051;000139837
58200053;00131475
58200055;87251637
58200056;001811881
58200057;0096893
58200058;00131447
58200066;00400216
58200067;124568A2
58200069;135248A1
58200077;00181993
58200086;87590624
58200089;00407821
58200090;00409227
58200097;87237315
58200105;00101389
58200116;ETE7502
58200136;00400238
58200137;00400240
58200138;00402475
58200139;00405242
58200141;00410306
58200149;0000180870
58200152;00403600
58200155;3819920
58200156;86308773
58200158;87410456
58200172;87250612
58200182;00198219
58200189;00135975
58200192;87256248
58200196;450608A1
58200212;373784A1
58200216;00137573
58200218;410496A1
58200220;86902900
58200221;87214899
58200223;87255696
58200232;87239657
58200233;87242109
58200234;87213269
58200254;87244744
58200258;00400234
58200259;00401868
58200260;00180477
58200261;444825A1
58200265;86376500
58200269;81234900
58200270;3027676
58200271;376569A1
58200272;4112861
58200274;82085300
58200277;87220217
58200298;00405111
58200300;127320989
58200304;87229548
58200306;87251638
58200309;86641500
58200324;00152132
58200333;00134512
58200335;00407796
58200337;394065A1
58200345;87150500
58200346;00131399
58200349;00181719
58200350;00141546
58200351;87255168
58200353;00141400
58200360;00100824
58200362;00131826
58200365;00404406
58200367;378761A1
58200372;87249331
58200374;87253941
58200381;00908490
58200384;00410305
58200386;1502
58200387;87412609
58200390;87435258
58200417;00908453
58200418;00181881
58200420;3600687
58200446;00136934
58200462;2165
58200463;138862
58200467;400023
58200470;87406323
58200627;10511410
58200635;87688391
58200636;1988096
58200637;1943628
58200638;1989496
58200641;449723
58200644;00137028
58200665;10511403
58200666;87244758
58200667;00406207
58200668;00406214
58200670;00404414
58200671;00404417
58200672;00404418
58200679;1894638
58200681;1894467
58200683;00407149
58200684;00407148
58200685;00407145
58200687;87437015
58200688;00407146
58200689;00406210
58200690;00948960
58200691;00407143
58200692;402879
58200693;87616636
58200694;87463590
58200699;87463597
58200700;87463597
58200707;00407736
58200709;00407742
58200710;395125A1
58200711;84197807
58200712;406211
58200714;5801515344
58200715;504145203
58200717;M5000400589
58200719;00407846
58200720;00408870
58200723;87620576
58200734;84989910
58200735;9594808
58200736;81377959
58200957;00135832
58200959;87423544
58200966;N103872000
58200969;N103809000
58200977;504198900
58200978;17284681
58200984;84176266BT
58200989;71418383
58200990;84259939
58200991;84259942B
58200992;84259952
58201003;100010
58201025;87050320
58201026;CXT16009
58201030;87560343
58201031;87223207
58201040;00137577
58201041;87243868
58201071;108034
58201072;0281002576
58201099;188034A2400
58201101;403695
58201102;400576
58201103;3003336
58201104;3003485
58201105;188032A300
58201106;87463166
58201107;874404773
58201109;87620577
58201110;389120
58201111;87236369
58201112;504006261
58201113;504218108
58201115;89850218
58201116;84366745
58201117;84366783
58201118;84448669
58201119;34197807
58201121;84259954
58201122;84259960
58201125;84035882
80000046;5P-0763
